"n","Alternative","Parameter1","Parameter2","Parameter3","r","Weight","Power","MCSE"
100,"Localized",0.5,0.1,2,1,"Localized",0.034,0.00810481338464989
100,"Localized",0.5,0.2,0.5,1,"Uniform",0,0
100,"Localized",0.5,0.2,0.5,1,"Central",0.03,0.00762889244910426
100,"Localized",0.5,0.2,0.5,1,"Tail",0.056,0.0102824121683582
100,"Localized",0.5,0.2,0.5,1,"Localized",0.026,0.00711674082709213
100,"Localized",0.5,0.2,1,1,"Uniform",0,0
100,"Localized",0.5,0.2,1,1,"Central",0.046,0.00936845771725528
100,"Localized",0.5,0.2,1,1,"Tail",0.084,0.0124051602166195
100,"Localized",0.5,0.2,1,1,"Localized",0.042,0.00897061870775924
100,"Localized",0.5,0.2,1.5,1,"Uniform",0,0
100,"Localized",0.5,0.2,1.5,1,"Central",0.028,0.00737780455149091
100,"Localized",0.5,0.2,1.5,1,"Tail",0.09,0.0127984374046209
100,"Localized",0.5,0.2,1.5,1,"Localized",0.026,0.00711674082709213
100,"Localized",0.5,0.2,2,1,"Uniform",0,0
100,"Localized",0.5,0.2,2,1,"Central",0.024,0.00684455988358638
100,"Localized",0.5,0.2,2,1,"Tail",0.098,0.0132963152790538
100,"Localized",0.5,0.2,2,1,"Localized",0.022,0.00655987804764692
100,"Localized",0.75,0.05,0.5,1,"Uniform",0,0
100,"Localized",0.75,0.05,0.5,1,"Central",0.046,0.00936845771725528
100,"Localized",0.75,0.05,0.5,1,"Tail",0.072,0.0115599307956406
100,"Localized",0.75,0.05,0.5,1,"Localized",0.042,0.00897061870775924
100,"Localized",0.75,0.05,1,1,"Uniform",0,0
100,"Localized",0.75,0.05,1,1,"Central",0.048,0.00955991631762538
100,"Localized",0.75,0.05,1,1,"Tail",0.076,0.0118510759005248
100,"Localized",0.75,0.05,1,1,"Localized",0.044,0.00917213170424411
100,"Localized",0.75,0.05,1.5,1,"Uniform",0,0
100,"Localized",0.75,0.05,1.5,1,"Central",0.068,0.0112584190719657
100,"Localized",0.75,0.05,1.5,1,"Tail",0.062,0.0107848041243223
100,"Localized",0.75,0.05,1.5,1,"Localized",0.036,0.0083311463797007
100,"Localized",0.75,0.05,2,1,"Uniform",0,0
100,"Localized",0.75,0.05,2,1,"Central",0.052,0.00992935043192655
100,"Localized",0.75,0.05,2,1,"Tail",0.06,0.0106207344378814
100,"Localized",0.75,0.05,2,1,"Localized",0.014,0.00525433154644813
100,"Localized",0.75,0.1,0.5,1,"Uniform",0,0
100,"Localized",0.75,0.1,0.5,1,"Central",0.072,0.0115599307956406
100,"Localized",0.75,0.1,0.5,1,"Tail",0.054,0.0101078187557949
100,"Localized",0.75,0.1,0.5,1,"Localized",0.058,0.0104533248299285
100,"Localized",0.75,0.1,1,1,"Uniform",0,0
100,"Localized",0.75,0.1,1,1,"Central",0.07,0.0114105214604767
100,"Localized",0.75,0.1,1,1,"Tail",0.064,0.0109456840809517
100,"Localized",0.75,0.1,1,1,"Localized",0.044,0.00917213170424411
100,"Localized",0.75,0.1,1.5,1,"Uniform",0,0
100,"Localized",0.75,0.1,1.5,1,"Central",0.062,0.0107848041243223
100,"Localized",0.75,0.1,1.5,1,"Tail",0.068,0.0112584190719657
100,"Localized",0.75,0.1,1.5,1,"Localized",0.036,0.0083311463797007
100,"Localized",0.75,0.1,2,1,"Uniform",0,0
100,"Localized",0.75,0.1,2,1,"Central",0.07,0.0114105214604767
100,"Localized",0.75,0.1,2,1,"Tail",0.07,0.0114105214604767
100,"Localized",0.75,0.1,2,1,"Localized",0.038,0.00855055553750749
100,"Localized",0.75,0.2,0.5,1,"Uniform",0,0
100,"Localized",0.75,0.2,0.5,1,"Central",0.06,0.0106207344378814
100,"Localized",0.75,0.2,0.5,1,"Tail",0.074,0.0117067501895274
100,"Localized",0.75,0.2,0.5,1,"Localized",0.04,0.00876356092008266
100,"Localized",0.75,0.2,1,1,"Uniform",0,0
100,"Localized",0.75,0.2,1,1,"Central",0.052,0.00992935043192655
100,"Localized",0.75,0.2,1,1,"Tail",0.062,0.0107848041243223
100,"Localized",0.75,0.2,1,1,"Localized",0.02,0.00626099033699941
100,"Localized",0.75,0.2,1.5,1,"Uniform",0,0
100,"Localized",0.75,0.2,1.5,1,"Central",0.064,0.0109456840809517
100,"Localized",0.75,0.2,1.5,1,"Tail",0.052,0.00992935043192655
100,"Localized",0.75,0.2,1.5,1,"Localized",0.016,0.00561141693336006
100,"Localized",0.75,0.2,2,1,"Uniform",0,0
100,"Localized",0.75,0.2,2,1,"Central",0.046,0.00936845771725528
100,"Localized",0.75,0.2,2,1,"Tail",0.07,0.0114105214604767
100,"Localized",0.75,0.2,2,1,"Localized",0.01,0.0044497190922574
100,"Oscillatory",1,0.5,NA,1,"Uniform",0,0
100,"Oscillatory",1,0.5,NA,1,"Central",0.056,0.0102824121683582
100,"Oscillatory",1,0.5,NA,1,"Tail",0.052,0.00992935043192655
100,"Oscillatory",1,1,NA,1,"Uniform",0,0
100,"Oscillatory",1,1,NA,1,"Central",0.062,0.0107848041243223
100,"Oscillatory",1,1,NA,1,"Tail",0.048,0.00955991631762538
100,"Oscillatory",1,1.5,NA,1,"Uniform",0,0
100,"Oscillatory",1,1.5,NA,1,"Central",0.052,0.00992935043192655
100,"Oscillatory",1,1.5,NA,1,"Tail",0.07,0.0114105214604767
100,"Oscillatory",1,2,NA,1,"Uniform",0,0
100,"Oscillatory",1,2,NA,1,"Central",0.052,0.00992935043192655
100,"Oscillatory",1,2,NA,1,"Tail",0.078,0.0119929979571415
100,"Oscillatory",2,0.5,NA,1,"Uniform",0,0
100,"Oscillatory",2,0.5,NA,1,"Central",0.058,0.0104533248299285
100,"Oscillatory",2,0.5,NA,1,"Tail",0.06,0.0106207344378814
100,"Oscillatory",2,1,NA,1,"Uniform",0,0
100,"Oscillatory",2,1,NA,1,"Central",0.062,0.0107848041243223
100,"Oscillatory",2,1,NA,1,"Tail",0.064,0.0109456840809517
100,"Oscillatory",2,1.5,NA,1,"Uniform",0,0
100,"Oscillatory",2,1.5,NA,1,"Central",0.042,0.00897061870775924
100,"Oscillatory",2,1.5,NA,1,"Tail",0.074,0.0117067501895274
100,"Oscillatory",2,2,NA,1,"Uniform",0,0
100,"Oscillatory",2,2,NA,1,"Central",0.064,0.0109456840809517
100,"Oscillatory",2,2,NA,1,"Tail",0.066,0.0111035129576184
100,"Oscillatory",4,0.5,NA,1,"Uniform",0,0
100,"Oscillatory",4,0.5,NA,1,"Central",0.054,0.0101078187557949
100,"Oscillatory",4,0.5,NA,1,"Tail",0.046,0.00936845771725528
100,"Oscillatory",4,1,NA,1,"Uniform",0,0
100,"Oscillatory",4,1,NA,1,"Central",0.072,0.0115599307956406
100,"Oscillatory",4,1,NA,1,"Tail",0.06,0.0106207344378814
100,"Oscillatory",4,1.5,NA,1,"Uniform",0,0
100,"Oscillatory",4,1.5,NA,1,"Central",0.062,0.0107848041243223
100,"Oscillatory",4,1.5,NA,1,"Tail",0.07,0.0114105214604767
100,"Oscillatory",4,2,NA,1,"Uniform",0,0
100,"Oscillatory",4,2,NA,1,"Central",0.04,0.00876356092008266
100,"Oscillatory",4,2,NA,1,"Tail",0.056,0.0102824121683582
100,"Oscillatory",8,0.5,NA,1,"Uniform",0,0
100,"Oscillatory",8,0.5,NA,1,"Central",0.034,0.00810481338464989
100,"Oscillatory",8,0.5,NA,1,"Tail",0.07,0.0114105214604767
100,"Oscillatory",8,1,NA,1,"Uniform",0,0
100,"Oscillatory",8,1,NA,1,"Central",0.042,0.00897061870775924
100,"Oscillatory",8,1,NA,1,"Tail",0.074,0.0117067501895274
100,"Oscillatory",8,1.5,NA,1,"Uniform",0,0
100,"Oscillatory",8,1.5,NA,1,"Central",0.032,0.00787095928079926
100,"Oscillatory",8,1.5,NA,1,"Tail",0.086,0.0125382614424808
100,"Oscillatory",8,2,NA,1,"Uniform",0,0
100,"Oscillatory",8,2,NA,1,"Central",0.04,0.00876356092008266
100,"Oscillatory",8,2,NA,1,"Tail",0.098,0.0132963152790538
100,"Abrupt",0.25,0.05,NA,1,"Uniform",0,0
100,"Abrupt",0.25,0.05,NA,1,"Central",0.06,0.0106207344378814
100,"Abrupt",0.25,0.05,NA,1,"Tail",0.032,0.00787095928079926
100,"Abrupt",0.25,0.1,NA,1,"Uniform",0,0
100,"Abrupt",0.25,0.1,NA,1,"Central",0.072,0.0115599307956406
100,"Abrupt",0.25,0.1,NA,1,"Tail",0.046,0.00936845771725528
100,"Abrupt",0.25,0.2,NA,1,"Uniform",0,0
100,"Abrupt",0.25,0.2,NA,1,"Central",0.082,0.0122699633251286
100,"Abrupt",0.25,0.2,NA,1,"Tail",0.026,0.00711674082709213
100,"Abrupt",0.5,0.05,NA,1,"Uniform",0,0
100,"Abrupt",0.5,0.05,NA,1,"Central",0.054,0.0101078187557949
100,"Abrupt",0.5,0.05,NA,1,"Tail",0.056,0.0102824121683582
100,"Abrupt",0.5,0.1,NA,1,"Uniform",0,0
100,"Abrupt",0.5,0.1,NA,1,"Central",0.05,0.00974679434480896
100,"Abrupt",0.5,0.1,NA,1,"Tail",0.064,0.0109456840809517
100,"Abrupt",0.5,0.2,NA,1,"Uniform",0,0
100,"Abrupt",0.5,0.2,NA,1,"Central",0.064,0.0109456840809517
100,"Abrupt",0.5,0.2,NA,1,"Tail",0.05,0.00974679434480896
100,"Abrupt",0.75,0.05,NA,1,"Uniform",0,0
100,"Abrupt",0.75,0.05,NA,1,"Central",0.034,0.00810481338464989
100,"Abrupt",0.75,0.05,NA,1,"Tail",0.086,0.0125382614424808
100,"Abrupt",0.75,0.1,NA,1,"Uniform",0,0
100,"Abrupt",0.75,0.1,NA,1,"Central",0.026,0.00711674082709213
100,"Abrupt",0.75,0.1,NA,1,"Tail",0.142,0.0156099967969247
100,"Abrupt",0.75,0.2,NA,1,"Uniform",0,0
100,"Abrupt",0.75,0.2,NA,1,"Central",0.008,0.00398396787135639
100,"Abrupt",0.75,0.2,NA,1,"Tail",0.358,0.0214399626865347
100,"Mixture",0.05,0.25,NA,1,"Uniform",0,0
100,"Mixture",0.05,0.25,NA,1,"Central",0,0
100,"Mixture",0.05,0.25,NA,1,"Tail",1,0
100,"Mixture",0.05,0.5,NA,1,"Uniform",0,0
100,"Mixture",0.05,0.5,NA,1,"Central",0,0
100,"Mixture",0.05,0.5,NA,1,"Tail",1,0
100,"Mixture",0.05,0.75,NA,1,"Uniform",0,0
100,"Mixture",0.05,0.75,NA,1,"Central",0,0
100,"Mixture",0.05,0.75,NA,1,"Tail",1,0
100,"Mixture",0.1,0.25,NA,1,"Uniform",0,0
100,"Mixture",0.1,0.25,NA,1,"Central",0,0
100,"Mixture",0.1,0.25,NA,1,"Tail",1,0
100,"Mixture",0.1,0.5,NA,1,"Uniform",0,0
100,"Mixture",0.1,0.5,NA,1,"Central",0,0
100,"Mixture",0.1,0.5,NA,1,"Tail",1,0
100,"Mixture",0.1,0.75,NA,1,"Uniform",0,0
100,"Mixture",0.1,0.75,NA,1,"Central",0,0
100,"Mixture",0.1,0.75,NA,1,"Tail",1,0
100,"Mixture",0.2,0.25,NA,1,"Uniform",0,0
100,"Mixture",0.2,0.25,NA,1,"Central",0,0
100,"Mixture",0.2,0.25,NA,1,"Tail",1,0
100,"Mixture",0.2,0.5,NA,1,"Uniform",0,0
100,"Mixture",0.2,0.5,NA,1,"Central",0,0
100,"Mixture",0.2,0.5,NA,1,"Tail",1,0
100,"Mixture",0.2,0.75,NA,1,"Uniform",0,0
100,"Mixture",0.2,0.75,NA,1,"Central",0,0
100,"Mixture",0.2,0.75,NA,1,"Tail",1,0
100,"Localized",0.25,0.05,0.5,2,"Uniform",0,0
100,"Localized",0.25,0.05,0.5,2,"Central",0.044,0.00917213170424411
100,"Localized",0.25,0.05,0.5,2,"Tail",0.04,0.00876356092008266
100,"Localized",0.25,0.05,0.5,2,"Localized",0.048,0.00955991631762538
100,"Localized",0.25,0.05,1,2,"Uniform",0,0
100,"Localized",0.25,0.05,1,2,"Central",0.054,0.0101078187557949
100,"Localized",0.25,0.05,1,2,"Tail",0.046,0.00936845771725528
100,"Localized",0.25,0.05,1,2,"Localized",0.026,0.00711674082709213
100,"Localized",0.25,0.05,1.5,2,"Uniform",0,0
100,"Localized",0.25,0.05,1.5,2,"Central",0.04,0.00876356092008266
100,"Localized",0.25,0.05,1.5,2,"Tail",0.05,0.00974679434480896
100,"Localized",0.25,0.05,1.5,2,"Localized",0.034,0.00810481338464989
100,"Localized",0.25,0.05,2,2,"Uniform",0,0
100,"Localized",0.25,0.05,2,2,"Central",0.056,0.0102824121683582
100,"Localized",0.25,0.05,2,2,"Tail",0.056,0.0102824121683582
100,"Localized",0.25,0.05,2,2,"Localized",0.022,0.00655987804764692
100,"Localized",0.25,0.1,0.5,2,"Uniform",0,0
100,"Localized",0.25,0.1,0.5,2,"Central",0.048,0.00955991631762538
100,"Localized",0.25,0.1,0.5,2,"Tail",0.02,0.00626099033699941
100,"Localized",0.25,0.1,0.5,2,"Localized",0.07,0.0114105214604767
100,"Localized",0.25,0.1,1,2,"Uniform",0,0
100,"Localized",0.25,0.1,1,2,"Central",0.058,0.0104533248299285
100,"Localized",0.25,0.1,1,2,"Tail",0.052,0.00992935043192655
100,"Localized",0.25,0.1,1,2,"Localized",0.066,0.0111035129576184
100,"Localized",0.25,0.1,1.5,2,"Uniform",0,0
100,"Localized",0.25,0.1,1.5,2,"Central",0.034,0.00810481338464989
100,"Localized",0.25,0.1,1.5,2,"Tail",0.04,0.00876356092008266
100,"Localized",0.25,0.1,1.5,2,"Localized",0.05,0.00974679434480896
100,"Localized",0.25,0.1,2,2,"Uniform",0,0
100,"Localized",0.25,0.1,2,2,"Central",0.052,0.00992935043192655
100,"Localized",0.25,0.1,2,2,"Tail",0.036,0.0083311463797007
100,"Localized",0.25,0.1,2,2,"Localized",0.022,0.00655987804764692
100,"Localized",0.25,0.2,0.5,2,"Uniform",0,0
100,"Localized",0.25,0.2,0.5,2,"Central",0.052,0.00992935043192655
100,"Localized",0.25,0.2,0.5,2,"Tail",0.042,0.00897061870775924
100,"Localized",0.25,0.2,0.5,2,"Localized",0.038,0.00855055553750749
100,"Localized",0.25,0.2,1,2,"Uniform",0,0
100,"Localized",0.25,0.2,1,2,"Central",0.056,0.0102824121683582
100,"Localized",0.25,0.2,1,2,"Tail",0.048,0.00955991631762538
100,"Localized",0.25,0.2,1,2,"Localized",0.036,0.0083311463797007
100,"Localized",0.25,0.2,1.5,2,"Uniform",0,0
100,"Localized",0.25,0.2,1.5,2,"Central",0.062,0.0107848041243223
100,"Localized",0.25,0.2,1.5,2,"Tail",0.044,0.00917213170424411
100,"Localized",0.25,0.2,1.5,2,"Localized",0.028,0.00737780455149091
100,"Localized",0.25,0.2,2,2,"Uniform",0,0
100,"Localized",0.25,0.2,2,2,"Central",0.064,0.0109456840809517
100,"Localized",0.25,0.2,2,2,"Tail",0.052,0.00992935043192655
100,"Localized",0.25,0.2,2,2,"Localized",0.032,0.00787095928079926
100,"Localized",0.5,0.05,0.5,2,"Uniform",0,0
100,"Localized",0.5,0.05,0.5,2,"Central",0.082,0.0122699633251286
100,"Localized",0.5,0.05,0.5,2,"Tail",0.06,0.0106207344378814
100,"Localized",0.5,0.05,0.5,2,"Localized",0.036,0.0083311463797007
100,"Localized",0.5,0.05,1,2,"Uniform",0,0
100,"Localized",0.5,0.05,1,2,"Central",0.038,0.00855055553750749
100,"Localized",0.5,0.05,1,2,"Tail",0.048,0.00955991631762538
100,"Localized",0.5,0.05,1,2,"Localized",0.03,0.00762889244910426
100,"Localized",0.5,0.05,1.5,2,"Uniform",0,0
100,"Localized",0.5,0.05,1.5,2,"Central",0.048,0.00955991631762538
100,"Localized",0.5,0.05,1.5,2,"Tail",0.044,0.00917213170424411
100,"Localized",0.5,0.05,1.5,2,"Localized",0.032,0.00787095928079926
100,"Localized",0.5,0.05,2,2,"Uniform",0,0
100,"Localized",0.5,0.05,2,2,"Central",0.032,0.00787095928079926
100,"Localized",0.5,0.05,2,2,"Tail",0.026,0.00711674082709213
100,"Localized",0.5,0.05,2,2,"Localized",0.018,0.005945754788082
100,"Localized",0.5,0.1,0.5,2,"Uniform",0,0
100,"Localized",0.5,0.1,0.5,2,"Central",0.052,0.00992935043192655
100,"Localized",0.5,0.1,0.5,2,"Tail",0.022,0.00655987804764692
100,"Localized",0.5,0.1,0.5,2,"Localized",0.064,0.0109456840809517
100,"Localized",0.5,0.1,1,2,"Uniform",0,0
100,"Localized",0.5,0.1,1,2,"Central",0.058,0.0104533248299285
100,"Localized",0.5,0.1,1,2,"Tail",0.038,0.00855055553750749
100,"Localized",0.5,0.1,1,2,"Localized",0.042,0.00897061870775924
100,"Localized",0.5,0.1,1.5,2,"Uniform",0,0
100,"Localized",0.5,0.1,1.5,2,"Central",0.044,0.00917213170424411
100,"Localized",0.5,0.1,1.5,2,"Tail",0.026,0.00711674082709213
100,"Localized",0.5,0.1,1.5,2,"Localized",0.02,0.00626099033699941
100,"Localized",0.5,0.1,2,2,"Uniform",0,0
100,"Localized",0.5,0.1,2,2,"Central",0.03,0.00762889244910426
100,"Localized",0.5,0.1,2,2,"Tail",0.042,0.00897061870775924
100,"Localized",0.5,0.1,2,2,"Localized",0.03,0.00762889244910426
100,"Localized",0.5,0.2,0.5,2,"Uniform",0,0
100,"Localized",0.5,0.2,0.5,2,"Central",0.05,0.00974679434480896
100,"Localized",0.5,0.2,0.5,2,"Tail",0.044,0.00917213170424411
100,"Localized",0.5,0.2,0.5,2,"Localized",0.08,0.0121326007104825
100,"Localized",0.5,0.2,1,2,"Uniform",0,0
100,"Localized",0.5,0.2,1,2,"Central",0.042,0.00897061870775924
100,"Localized",0.5,0.2,1,2,"Tail",0.042,0.00897061870775924
100,"Localized",0.5,0.2,1,2,"Localized",0.028,0.00737780455149091
100,"Localized",0.5,0.2,1.5,2,"Uniform",0,0
100,"Localized",0.5,0.2,1.5,2,"Central",0.038,0.00855055553750749
100,"Localized",0.5,0.2,1.5,2,"Tail",0.08,0.0121326007104825
100,"Localized",0.5,0.2,1.5,2,"Localized",0.038,0.00855055553750749
100,"Localized",0.5,0.2,2,2,"Uniform",0,0
100,"Localized",0.5,0.2,2,2,"Central",0.026,0.00711674082709213
100,"Localized",0.5,0.2,2,2,"Tail",0.064,0.0109456840809517
100,"Localized",0.5,0.2,2,2,"Localized",0.018,0.005945754788082
100,"Localized",0.75,0.05,0.5,2,"Uniform",0,0
100,"Localized",0.75,0.05,0.5,2,"Central",0.056,0.0102824121683582
100,"Localized",0.75,0.05,0.5,2,"Tail",0.04,0.00876356092008266
100,"Localized",0.75,0.05,0.5,2,"Localized",0.054,0.0101078187557949
100,"Localized",0.75,0.05,1,2,"Uniform",0,0
100,"Localized",0.75,0.05,1,2,"Central",0.052,0.00992935043192655
100,"Localized",0.75,0.05,1,2,"Tail",0.044,0.00917213170424411
100,"Localized",0.75,0.05,1,2,"Localized",0.04,0.00876356092008266
100,"Localized",0.75,0.05,1.5,2,"Uniform",0,0
100,"Localized",0.75,0.05,1.5,2,"Central",0.05,0.00974679434480896
100,"Localized",0.75,0.05,1.5,2,"Tail",0.036,0.0083311463797007
100,"Localized",0.75,0.05,1.5,2,"Localized",0.036,0.0083311463797007
100,"Localized",0.75,0.05,2,2,"Uniform",0,0
100,"Localized",0.75,0.05,2,2,"Central",0.042,0.00897061870775924
100,"Localized",0.75,0.05,2,2,"Tail",0.042,0.00897061870775924
100,"Localized",0.75,0.05,2,2,"Localized",0.054,0.0101078187557949
100,"Localized",0.75,0.1,0.5,2,"Uniform",0,0
100,"Localized",0.75,0.1,0.5,2,"Central",0.066,0.0111035129576184
100,"Localized",0.75,0.1,0.5,2,"Tail",0.038,0.00855055553750749
100,"Localized",0.75,0.1,0.5,2,"Localized",0.04,0.00876356092008266
100,"Localized",0.75,0.1,1,2,"Uniform",0,0
100,"Localized",0.75,0.1,1,2,"Central",0.058,0.0104533248299285
100,"Localized",0.75,0.1,1,2,"Tail",0.046,0.00936845771725528
100,"Localized",0.75,0.1,1,2,"Localized",0.034,0.00810481338464989
100,"Localized",0.75,0.1,1.5,2,"Uniform",0,0
100,"Localized",0.75,0.1,1.5,2,"Central",0.054,0.0101078187557949
100,"Localized",0.75,0.1,1.5,2,"Tail",0.048,0.00955991631762538
100,"Localized",0.75,0.1,1.5,2,"Localized",0.024,0.00684455988358638
100,"Localized",0.75,0.1,2,2,"Uniform",0,0
100,"Localized",0.75,0.1,2,2,"Central",0.068,0.0112584190719657
100,"Localized",0.75,0.1,2,2,"Tail",0.048,0.00955991631762538
100,"Localized",0.75,0.1,2,2,"Localized",0.024,0.00684455988358638
100,"Localized",0.75,0.2,0.5,2,"Uniform",0,0
100,"Localized",0.75,0.2,0.5,2,"Central",0.042,0.00897061870775924
100,"Localized",0.75,0.2,0.5,2,"Tail",0.034,0.00810481338464989
100,"Localized",0.75,0.2,0.5,2,"Localized",0.038,0.00855055553750749
100,"Localized",0.75,0.2,1,2,"Uniform",0,0
100,"Localized",0.75,0.2,1,2,"Central",0.064,0.0109456840809517
100,"Localized",0.75,0.2,1,2,"Tail",0.026,0.00711674082709213
100,"Localized",0.75,0.2,1,2,"Localized",0.046,0.00936845771725528
100,"Localized",0.75,0.2,1.5,2,"Uniform",0,0
100,"Localized",0.75,0.2,1.5,2,"Central",0.052,0.00992935043192655
100,"Localized",0.75,0.2,1.5,2,"Tail",0.044,0.00917213170424411
100,"Localized",0.75,0.2,1.5,2,"Localized",0.03,0.00762889244910426
100,"Localized",0.75,0.2,2,2,"Uniform",0,0
100,"Localized",0.75,0.2,2,2,"Central",0.04,0.00876356092008266
100,"Localized",0.75,0.2,2,2,"Tail",0.052,0.00992935043192655
100,"Localized",0.75,0.2,2,2,"Localized",0.024,0.00684455988358638
100,"Oscillatory",1,0.5,NA,2,"Uniform",0,0
100,"Oscillatory",1,0.5,NA,2,"Central",0.072,0.0115599307956406
100,"Oscillatory",1,0.5,NA,2,"Tail",0.03,0.00762889244910426
100,"Oscillatory",1,1,NA,2,"Uniform",0,0
100,"Oscillatory",1,1,NA,2,"Central",0.066,0.0111035129576184
100,"Oscillatory",1,1,NA,2,"Tail",0.036,0.0083311463797007
100,"Oscillatory",1,1.5,NA,2,"Uniform",0,0
100,"Oscillatory",1,1.5,NA,2,"Central",0.056,0.0102824121683582
100,"Oscillatory",1,1.5,NA,2,"Tail",0.028,0.00737780455149091
100,"Oscillatory",1,2,NA,2,"Uniform",0,0
100,"Oscillatory",1,2,NA,2,"Central",0.044,0.00917213170424411
100,"Oscillatory",1,2,NA,2,"Tail",0.026,0.00711674082709213
100,"Oscillatory",2,0.5,NA,2,"Uniform",0,0
100,"Oscillatory",2,0.5,NA,2,"Central",0.05,0.00974679434480896
100,"Oscillatory",2,0.5,NA,2,"Tail",0.026,0.00711674082709213
100,"Oscillatory",2,1,NA,2,"Uniform",0,0
100,"Oscillatory",2,1,NA,2,"Central",0.074,0.0117067501895274
100,"Oscillatory",2,1,NA,2,"Tail",0.05,0.00974679434480896
100,"Oscillatory",2,1.5,NA,2,"Uniform",0,0
100,"Oscillatory",2,1.5,NA,2,"Central",0.056,0.0102824121683582
100,"Oscillatory",2,1.5,NA,2,"Tail",0.036,0.0083311463797007
100,"Oscillatory",2,2,NA,2,"Uniform",0,0
100,"Oscillatory",2,2,NA,2,"Central",0.054,0.0101078187557949
100,"Oscillatory",2,2,NA,2,"Tail",0.056,0.0102824121683582
100,"Oscillatory",4,0.5,NA,2,"Uniform",0,0
100,"Oscillatory",4,0.5,NA,2,"Central",0.052,0.00992935043192655
100,"Oscillatory",4,0.5,NA,2,"Tail",0.03,0.00762889244910426
100,"Oscillatory",4,1,NA,2,"Uniform",0,0
100,"Oscillatory",4,1,NA,2,"Central",0.038,0.00855055553750749
100,"Oscillatory",4,1,NA,2,"Tail",0.04,0.00876356092008266
100,"Oscillatory",4,1.5,NA,2,"Uniform",0,0
100,"Oscillatory",4,1.5,NA,2,"Central",0.052,0.00992935043192655
100,"Oscillatory",4,1.5,NA,2,"Tail",0.052,0.00992935043192655
100,"Oscillatory",4,2,NA,2,"Uniform",0,0
100,"Oscillatory",4,2,NA,2,"Central",0.042,0.00897061870775924
100,"Oscillatory",4,2,NA,2,"Tail",0.034,0.00810481338464989
100,"Oscillatory",8,0.5,NA,2,"Uniform",0,0
100,"Oscillatory",8,0.5,NA,2,"Central",0.04,0.00876356092008266
100,"Oscillatory",8,0.5,NA,2,"Tail",0.028,0.00737780455149091
100,"Oscillatory",8,1,NA,2,"Uniform",0,0
100,"Oscillatory",8,1,NA,2,"Central",0.062,0.0107848041243223
100,"Oscillatory",8,1,NA,2,"Tail",0.062,0.0107848041243223
100,"Oscillatory",8,1.5,NA,2,"Uniform",0,0
100,"Oscillatory",8,1.5,NA,2,"Central",0.036,0.0083311463797007
100,"Oscillatory",8,1.5,NA,2,"Tail",0.048,0.00955991631762538
100,"Oscillatory",8,2,NA,2,"Uniform",0,0
100,"Oscillatory",8,2,NA,2,"Central",0.032,0.00787095928079926
100,"Oscillatory",8,2,NA,2,"Tail",0.058,0.0104533248299285
100,"Abrupt",0.25,0.05,NA,2,"Uniform",0,0
100,"Abrupt",0.25,0.05,NA,2,"Central",0.052,0.00992935043192655
100,"Abrupt",0.25,0.05,NA,2,"Tail",0.032,0.00787095928079926
100,"Abrupt",0.25,0.1,NA,2,"Uniform",0,0
100,"Abrupt",0.25,0.1,NA,2,"Central",0.064,0.0109456840809517
100,"Abrupt",0.25,0.1,NA,2,"Tail",0.05,0.00974679434480896
100,"Abrupt",0.25,0.2,NA,2,"Uniform",0,0
100,"Abrupt",0.25,0.2,NA,2,"Central",0.076,0.0118510759005248
100,"Abrupt",0.25,0.2,NA,2,"Tail",0.02,0.00626099033699941
100,"Abrupt",0.5,0.05,NA,2,"Uniform",0,0
100,"Abrupt",0.5,0.05,NA,2,"Central",0.05,0.00974679434480896
100,"Abrupt",0.5,0.05,NA,2,"Tail",0.042,0.00897061870775924
100,"Abrupt",0.5,0.1,NA,2,"Uniform",0,0
100,"Abrupt",0.5,0.1,NA,2,"Central",0.048,0.00955991631762538
100,"Abrupt",0.5,0.1,NA,2,"Tail",0.042,0.00897061870775924
100,"Abrupt",0.5,0.2,NA,2,"Uniform",0,0
100,"Abrupt",0.5,0.2,NA,2,"Central",0.05,0.00974679434480896
100,"Abrupt",0.5,0.2,NA,2,"Tail",0.038,0.00855055553750749
100,"Abrupt",0.75,0.05,NA,2,"Uniform",0,0
100,"Abrupt",0.75,0.05,NA,2,"Central",0.04,0.00876356092008266
100,"Abrupt",0.75,0.05,NA,2,"Tail",0.066,0.0111035129576184
100,"Abrupt",0.75,0.1,NA,2,"Uniform",0,0
100,"Abrupt",0.75,0.1,NA,2,"Central",0.014,0.00525433154644813
100,"Abrupt",0.75,0.1,NA,2,"Tail",0.108,0.0138806339912844
100,"Abrupt",0.75,0.2,NA,2,"Uniform",0,0
100,"Abrupt",0.75,0.2,NA,2,"Central",0.002,0.00199799899899875
100,"Abrupt",0.75,0.2,NA,2,"Tail",0.262,0.0196649942791754
100,"Mixture",0.05,0.25,NA,2,"Uniform",0,0
100,"Mixture",0.05,0.25,NA,2,"Central",0,0
100,"Mixture",0.05,0.25,NA,2,"Tail",1,0
100,"Mixture",0.05,0.5,NA,2,"Uniform",0,0
100,"Mixture",0.05,0.5,NA,2,"Central",0,0
